"video_key","cell_id","curv_moment_speed","curv_tracked_speed","neigh_min_dist","population_type","uni_id"
27,570,162.127572878548,67.2563463628908,47.4015438400524,"Escape","2:3"
27,571,173.519057147745,83.6491995876819,26.0086778620995,"Escape","2:3"
27,572,232.108659858397,96.4374666739429,55.7521691520762,"Escape","2:3"
27,61,119.239312226025,47.8067710419563,108.248751440162,"Escape","2:3"
27,7,186.470186571977,103.265005731618,67.5886374113548,"Escape","2:3"
27,9,261.981900399806,88.8347185718251,88.779103150327,"Escape","2:3"
33,1,140.716320734843,61.2829829478113,80.0397510479261,"Escape","2:5"
33,10,99.7511306123463,43.9721679074034,82.8842351907584,"Escape","2:5"
33,11,97.0594968996466,44.5078085687715,100.179223197525,"Escape","2:5"
33,14,132.010187237809,52.1944934662892,93.0108079833205,"Escape","2:5"
33,16,164.407495661069,55.6815547542418,125.230372483041,"Escape","2:5"
33,17,108.261651577124,49.4916476396983,20.4758504698164,"Escape","2:5"
33,18,127.062679770634,49.3667430557272,71.5272244151694,"Escape","2:5"
33,19,122.895441008712,51.9172272565111,98.2397904674069,"Escape","2:5"
33,22,128.301794738954,65.4607321421552,202.074304301864,"Escape","2:5"
33,333,75.3120401650263,37.1587282783321,24.4619940517399,"Escape","2:5"
33,334,128.939536772926,50.9397062259063,68.2783363635067,"Escape","2:5"
33,337,104.461241552265,66.1828789894171,22.8910385093145,"Escape","2:5"
33,338,140.915454432508,57.0924050174047,23.9673258384603,"Escape","2:5"
33,6,73.64797356275,52.4844748995482,80.1410236374081,"Escape","2:5"
33,7,89.2191008979508,45.2258776258201,23.6278191443776,"Escape","2:5"
33,8,32.903424175812,95.8560488763787,130.677016726708,"Escape","2:5"
43,10,61.6418491830975,30.6616624614437,194.815391842361,"Escape","3:5"
43,100,158.011398853815,92.6822920987785,54.7441749499145,"Escape","3:5"
43,102,165.323448499254,101.112074461534,2.72932055320305,"Escape","3:5"
43,11,105.358246301104,58.0908779702189,70.8026305838678,"Escape","3:5"
43,12,136.145465963347,62.7467775274827,88.4862636883962,"Escape","3:5"
43,126,136.863288512497,70.9667492791694,36.8002965969327,"Escape","3:5"
43,13,131.906981930194,46.5592630996875,29.5388714431678,"Escape","3:5"
43,14,94.7823247353629,60.3108615463583,93.6299190237434,"Escape","3:5"
43,141,70.1675875591118,65.9503098197113,63.522502022652,"Escape","3:5"
43,15,100.814906656069,72.6872965187735,59.3336240515704,"Escape","3:5"
43,16,111.844309031148,54.3426615072281,62.0000241395766,"Escape","3:5"
43,17,187.401581342222,59.1571977900649,27.8348951956307,"Escape","3:5"
43,18,162.258828740723,61.7534827579103,53.5130746002436,"Escape","3:5"
43,2,70.4813147382821,57.1719805555961,81.9712746613712,"Escape","3:5"
43,20,71.3294406538865,51.8185213493101,219.643279969392,"Escape","3:5"
43,206,255.218048906643,118.665771800725,4.22387474316197,"Escape","3:5"
43,287,139.408441937896,84.8143561853976,25.8484406249891,"Escape","3:5"
43,3,58.0136212521344,57.7610317856592,66.3670717725468,"Escape","3:5"
43,31,279.433735522414,123.586252896835,2.16524223386314,"Escape","3:5"
43,476,243.737976431303,151.245427044765,4.09352486130583,"Escape","3:5"
43,523,209.492020571553,140.819238581274,1.82560335131244,"Escape","3:5"
43,54,90.2424277937445,59.2126952381559,34.8536558088131,"Escape","3:5"
43,573,255.842940728168,101.418527956651,18.2807265618225,"Escape","3:5"
43,578,147.271009198754,46.1614382562378,27.2713964466018,"Escape","3:5"
43,579,116.233667470882,66.5175240645115,9.65713039287196,"Escape","3:5"
43,581,164.770699084237,103.223058417307,26.2112798542973,"Escape","3:5"
43,582,78.2772415293573,89.0970181093707,1.56403510403126,"Escape","3:5"
43,583,155.086643943794,75.9329465415218,43.9909347269446,"Escape","3:5"
43,584,202.002424027123,129.759822117972,41.6757972318135,"Escape","3:5"
43,586,182.110428619297,75.0044238307568,25.7114236637691,"Escape","3:5"
43,587,130.122605488003,70.139919930665,5.03904803892085,"Escape","3:5"
43,589,68.7573569150992,69.3448700940342,26.9380233069372,"Escape","3:5"
43,590,71.6489044912866,66.2004205358956,57.5936830378837,"Escape","3:5"
43,591,218.056075661166,93.3928647231749,40.9577195466641,"Escape","3:5"
43,592,317.288254613126,116.115361234691,5.16151188810837,"Escape","3:5"
43,6,133.639890487728,60.6245059915948,22.1451970924709,"Escape","3:5"
43,7,106.523803720067,68.2111997246489,35.0310797380853,"Escape","3:5"
43,79,220.199552717508,78.4498992212543,166.97614624384,"Escape","3:5"
43,8,71.3762936124793,104.665126855535,69.7712448514448,"Escape","3:5"
43,9,181.820143966157,93.2074331704305,11.4592688798296,"Escape","3:5"
44,1,255.424940507551,112.749591142702,78.0327606034766,"Escape","3:5"
44,10,173.894811272445,88.695856033101,18.3123775687251,"Escape","3:5"
44,11,85.1280669906337,51.4245100667674,11.8043637205207,"Escape","3:5"
44,12,103.799425238126,53.8147517363802,68.2766012597711,"Escape","3:5"
44,13,147.433039072086,76.5078851873192,43.2483502078489,"Escape","3:5"
44,17,169.301414004129,73.621060462257,139.040411707226,"Escape","3:5"
44,18,192.551445609015,92.2661530055325,8.48847793320789,"Escape","3:5"
44,19,99.9415937536704,61.0460369946267,168.905779486598,"Escape","3:5"
44,20,131.499753955802,67.8354883273626,158.422681639174,"Escape","3:5"
44,22,155.082045498387,70.4526271641423,68.4896578448247,"Escape","3:5"
44,23,137.27070412141,71.2974077239457,25.8285101297494,"Escape","3:5"
44,25,117.186320549578,71.5262574925845,80.4507156462651,"Escape","3:5"
44,257,195.756938154549,131.656572686888,3.19608012952597,"Escape","3:5"
44,27,115.561744897898,63.3231468187223,130.101054961107,"Escape","3:5"
44,316,297.266434206388,103.036782486942,47.8381048082148,"Escape","3:5"
44,385,144.458447771357,82.6105901354045,9.40289327415884,"Escape","3:5"
44,402,167.797400603597,152.891544627251,8.16611511430725,"Escape","3:5"
44,458,88.5476764717742,51.6548410551343,62.0922628522279,"Escape","3:5"
44,459,122.883249519688,75.8574329743466,21.1382949062229,"Escape","3:5"
44,460,194.62011312521,119.830703800331,3.51478641648081,"Escape","3:5"
44,9,152.494974045369,84.6322958375315,96.3375709307752,"Escape","3:5"
46,1,186.511642838225,97.5384158371671,6.35017221809011,"Escape","3:2"
46,10,86.9808002107957,58.4355016244003,284.721854536964,"Escape","3:2"
46,12,173.855232212421,115.358380021078,3.62787496606304,"Escape","3:2"
46,14,99.543829077939,49.0112684076262,28.4535170725204,"Escape","3:2"
46,140,155.883483456932,73.8504434807479,17.2432247456613,"Escape","3:2"
46,15,91.2161824312651,45.124019662288,27.5389518835611,"Escape","3:2"
46,17,209.229606460719,82.4085230498472,87.3023367394222,"Escape","3:2"
46,19,125.961839644344,46.7632394816225,75.7439631902972,"Escape","3:2"
46,193,174.027557355578,102.346762580752,6.14091792277051,"Escape","3:2"
46,20,150.215211202422,64.5598627778543,27.7527991184653,"Escape","3:2"
46,202,151.311469634843,53.3234853151618,86.829631834166,"Escape","3:2"
46,22,176.536636260165,110.905122049898,4.17609036533318,"Escape","3:2"
46,221,251.565429228983,128.120890989302,11.7915661379078,"Escape","3:2"
46,23,185.816139908233,92.9090620274475,62.2205429156304,"Escape","3:2"
46,26,196.216372044001,90.173595725351,3.76907073676133,"Escape","3:2"
46,293,38.6143271914313,35.5737471824886,58.3712960058279,"Escape","3:2"
46,317,183.200122265942,94.6195994238583,4.28787032761616,"Escape","3:2"
46,319,91.2369459036812,59.4765530756816,16.3193328982729,"Escape","3:2"
46,329,106.14461794584,53.4797796174553,315.886157858731,"Escape","3:2"
46,54,180.79537438153,127.356437519017,3.7397255351128,"Escape","3:2"
46,7,130.809659203811,85.1687132143232,12.7187452319692,"Escape","3:2"
46,750,138.072887204441,82.4343175000232,8.38699745426901,"Escape","3:2"
46,752,140.970912972543,81.4996999650228,37.6525165492556,"Escape","3:2"
46,755,107.156050922276,93.1686275654371,3.04475642454931,"Escape","3:2"
46,756,70.5010410990625,76.0786560278212,2.23935699230824,"Escape","3:2"
46,758,278.96728793485,100.618960454697,6.7922553682813,"Escape","3:2"
46,759,123.736696805039,49.7348112285335,18.0012383854304,"Escape","3:2"
46,760,106.893304657253,49.7596689384639,29.6414838485915,"Escape","3:2"
46,763,212.875121789884,67.1114443811053,55.8221768137067,"Escape","3:2"
46,769,147.428433745691,83.7388615011084,26.7805885078952,"Escape","3:2"
46,771,171.272470461929,105.462667502009,3.17363433338175,"Escape","3:2"
46,782,187.615204099603,78.6874257000834,2.34905346385453,"Escape","3:2"
46,783,247.332984228279,118.350220969514,20.6325607438067,"Escape","3:2"
46,786,157.224116102131,83.2375989929647,14.5928788386739,"Escape","3:2"
46,788,189.072271170317,99.2368148936463,7.06724445231085,"Escape","3:2"
46,790,456.540786059884,182.776647398492,21.0767962179267,"Escape","3:2"
46,792,279.882779588053,114.552879708666,25.6335261915654,"Escape","3:2"
